nb_users,latency
50,423.12955498695374
50,443.0037615299225
50,853.51624584198
50,786.2365174293518
50,453.595139503479
50,479.300345659256
50,357.4768919944763
50,776.1083011627197
50,606.3848948478699
50,798.7357549667358
50,465.9597361087799
50,433.87991642951965
50,861.3308854103088
50,831.3464822769165
50,593.5576736927032
50,649.1147830486298
50,838.50976395607
50,811.7233989238739
50,606.3141732215881
50,669.4612610340118
50,403.7575714588165
50,714.2530689239502
50,790.1903483867645
50,625.0560040473938
50,836.500589132309
50,384.1524248123169
50,848.219083070755
50,673.5524270534515
50,370.25982999801636
50,640.6933312416077
50,584.2144298553467
50,861.4937920570374
50,626.7752840518951
50,404.9954388141632
50,817.9494550228119
50,699.7444939613342
50,767.9101870059967
50,805.6959927082062
50,444.089079618454
50,385.44602370262146
50,385.45981192588806
50,590.6200642585754
50,650.5384492874146
50,488.4982385635376
50,560.3664031028748
50,440.2014307975769
50,183.5454182624817
50,779.7208364009857
50,760.4679918289185
50,400.67083644866943
50,525.813533782959
50,367.2302198410034
50,656.0590817928314
50,259.5165467262268
50,758.3026864528656
50,472.90215969085693
50,765.5850508213043
50,459.6983482837677
50,658.267897605896
50,627.756641626358
50,452.026211977005
50,358.34716987609863
50,603.9550416469574
50,607.7427847385406
50,485.5837616920471
50,704.4836897850037
50,794.8065886497498
50,846.1709976196289
50,770.4772279262543
50,268.06923151016235
50,635.1831305027008
50,830.0881445407867
50,686.408278465271
50,585.7415528297424
50,593.3353726863861
50,834.8839316368103
50,729.9110074043274
50,859.3183071613312
50,637.4503614902496
50,808.6791739463806
50,740.8559353351593
50,576.7343845367432
50,809.5049605369568
50,746.2638325691223
50,780.5548958778381
50,878.3080949783325
50,833.7998809814453
50,831.1835379600525
50,658.5942394733429
50,372.3503077030182
50,170.64594960212708
50,545.4822165966034
50,607.3758912086487
50,313.20150351524353
50,302.34438920021057
50,863.1465225219727
50,432.55184721946716
50,676.6682353019714
50,281.8345010280609
50,185.10558676719666
50,807.3237550258636
50,389.4951272010803
50,838.0085682868958
50,572.224767446518
50,422.0731372833252
50,615.5641493797302
50,732.0472390651703
50,706.5506961345673
50,599.7139370441437
50,764.2847588062286
50,924.3003866672516
50,368.11897134780884
50,811.210987329483
50,813.7563583850861
50,730.6145951747894
50,854.4283201694489
50,513.3118081092834
50,881.916234254837
50,696.7052710056305
50,851.6013088226318
50,631.4172329902649
50,697.9232845306396
50,588.855085849762
50,787.3126606941223
50,658.2244942188263
50,855.7385241985321
50,821.224636554718
50,714.5529124736786
50,649.5043382644653
50,935.8460128307343
50,402.0808582305908
50,670.596631526947
50,892.3053994178772
50,911.8283324241638
50,794.1462757587433
50,491.9520695209503
50,579.1550283432007
50,373.1969566345215
50,808.5010621547699
50,701.3426508903503
