model,nb_users,agent_id,run_id,percent
gemma3:12b,25,23,0,0
qwen3:14b,100,91,2,100
ministral-3:14b,100,58,0,0
ministral-3:14b,75,17,4,0
gemma3:12b,75,66,2,0
ministral-3:14b,100,29,8,0
ministral-3:14b,100,25,3,0
qwen3:14b,50,31,6,100
ministral-3:14b,100,11,7,100
ministral-3:14b,75,16,9,0
gemma3:12b,100,77,5,100
qwen3:14b,50,13,8,100
ministral-3:14b,75,47,7,0
ministral-3:14b,100,18,6,0
gemma3:12b,50,10,1,0
qwen3:14b,75,30,1,100
qwen3:14b,100,50,0,100
qwen3:14b,10,1,2,0
ministral-3:14b,100,49,8,0
ministral-3:14b,50,18,2,0
gemma3:12b,75,55,4,100
qwen3:14b,100,87,3,100
qwen3:14b,75,41,8,100
qwen3:14b,100,83,4,100
qwen3:14b,100,92,0,100
gemma3:12b,75,1,0,0
gemma3:12b,50,13,8,0
qwen3:14b,100,23,3,0
ministral-3:14b,100,97,8,0
ministral-3:14b,50,46,2,0
gemma3:12b,100,79,8,0
qwen3:14b,100,68,3,100
ministral-3:14b,50,41,9,100
gemma3:12b,100,86,4,100
qwen3:14b,100,16,6,0
ministral-3:14b,100,29,4,0
ministral-3:14b,25,5,6,0
gemma3:12b,100,29,9,0
gemma3:12b,75,54,5,0
gemma3:12b,25,6,5,100
gemma3:12b,100,85,8,0
gemma3:12b,75,38,4,100
gemma3:12b,75,25,2,0
gemma3:12b,100,83,3,0
qwen3:14b,100,57,8,100
qwen3:14b,50,3,8,0
qwen3:14b,50,14,5,0
qwen3:14b,100,12,0,0
ministral-3:14b,100,11,3,100
gemma3:12b,75,39,6,0
ministral-3:14b,75,8,0,100
ministral-3:14b,50,2,7,0
qwen3:14b,100,4,2,0
gemma3:12b,100,47,2,100
gemma3:12b,75,5,3,0
qwen3:14b,100,39,0,0
ministral-3:14b,10,1,2,100
ministral-3:14b,75,14,7,0
ministral-3:14b,100,98,6,0
ministral-3:14b,100,12,3,0
qwen3:14b,100,29,0,100
qwen3:14b,100,66,6,100
ministral-3:14b,75,56,5,100
ministral-3:14b,50,48,5,0
ministral-3:14b,100,47,9,0
gemma3:12b,50,45,8,0
gemma3:12b,75,0,3,0
ministral-3:14b,25,2,6,0
gemma3:12b,75,66,0,100
gemma3:12b,100,76,0,0
qwen3:14b,50,9,0,100
ministral-3:14b,25,21,8,100
ministral-3:14b,25,14,2,100
qwen3:14b,100,74,7,0
qwen3:14b,100,54,3,0
gemma3:12b,75,44,6,0
qwen3:14b,100,7,4,100
gemma3:12b,25,12,3,100
qwen3:14b,100,13,5,0
gemma3:12b,25,13,7,0
ministral-3:14b,100,90,4,0
gemma3:12b,75,52,5,0
ministral-3:14b,100,41,2,0
ministral-3:14b,25,3,6,0
qwen3:14b,100,40,3,0
ministral-3:14b,25,16,1,0
qwen3:14b,100,90,5,0
ministral-3:14b,100,46,6,100
ministral-3:14b,100,45,7,0
gemma3:12b,100,0,1,100
gemma3:12b,100,69,2,0
gemma3:12b,25,14,6,0
gemma3:12b,100,34,1,0
qwen3:14b,100,87,1,100
qwen3:14b,100,44,5,0
ministral-3:14b,100,14,2,0
ministral-3:14b,75,11,9,100
qwen3:14b,100,28,4,0
ministral-3:14b,100,39,7,0
ministral-3:14b,75,30,9,0
qwen3:14b,75,12,9,100
qwen3:14b,25,2,1,100
gemma3:12b,50,38,3,0
qwen3:14b,50,17,7,100
qwen3:14b,75,15,8,100
gemma3:12b,100,72,6,0
ministral-3:14b,50,26,9,0
gemma3:12b,50,23,2,0
ministral-3:14b,100,23,9,0
gemma3:12b,100,18,0,100
qwen3:14b,75,6,4,100
ministral-3:14b,50,32,5,0
ministral-3:14b,75,66,2,0
ministral-3:14b,100,77,5,0
gemma3:12b,75,8,0,100
qwen3:14b,50,3,6,0
ministral-3:14b,100,5,5,100
gemma3:12b,75,35,7,0
qwen3:14b,100,82,6,0
gemma3:12b,25,14,8,100
gemma3:12b,75,73,7,0
gemma3:12b,50,44,4,0
ministral-3:14b,100,22,7,0
ministral-3:14b,75,63,3,100
qwen3:14b,100,94,6,0
qwen3:14b,50,24,1,100
gemma3:12b,50,5,6,0
gemma3:12b,75,72,1,100
qwen3:14b,100,97,0,100
qwen3:14b,100,83,2,100
ministral-3:14b,75,42,9,0
qwen3:14b,75,1,9,0
qwen3:14b,100,47,3,100
ministral-3:14b,100,78,8,0
gemma3:12b,25,24,9,100
qwen3:14b,50,13,3,100
ministral-3:14b,75,25,8,0
gemma3:12b,100,94,0,0
qwen3:14b,100,93,6,0
qwen3:14b,100,85,1,100
gemma3:12b,100,35,2,0
qwen3:14b,1,0,6,0
gemma3:12b,50,14,8,0
qwen3:14b,75,65,3,100
qwen3:14b,50,17,4,100
gemma3:12b,10,1,5,0
ministral-3:14b,100,54,5,0
gemma3:12b,100,64,8,0
ministral-3:14b,25,16,6,100
gemma3:12b,75,55,7,100
ministral-3:14b,100,61,1,0
ministral-3:14b,50,20,7,0
qwen3:14b,100,13,1,0
ministral-3:14b,100,22,8,0
gemma3:12b,100,20,4,0
gemma3:12b,100,55,7,100
ministral-3:14b,75,17,5,0
gemma3:12b,100,82,6,0
gemma3:12b,50,21,9,100
qwen3:14b,75,73,7,0
qwen3:14b,75,68,5,100
qwen3:14b,50,33,9,0
gemma3:12b,75,52,3,0
gemma3:12b,75,73,1,0
gemma3:12b,100,9,0,100
ministral-3:14b,100,28,1,0
qwen3:14b,75,22,2,0
gemma3:12b,75,36,0,0
ministral-3:14b,100,71,0,100
ministral-3:14b,75,69,7,0
ministral-3:14b,50,33,6,0
gemma3:12b,100,31,8,0
qwen3:14b,100,53,5,100
gemma3:12b,100,85,3,0
gemma3:12b,75,46,8,0
gemma3:12b,50,1,5,100
gemma3:12b,50,27,1,0
gemma3:12b,75,53,1,100
qwen3:14b,75,47,8,100
ministral-3:14b,75,18,1,0
ministral-3:14b,100,45,5,0
ministral-3:14b,100,15,2,0
ministral-3:14b,100,43,1,0
qwen3:14b,100,8,1,100
ministral-3:14b,100,21,2,0
ministral-3:14b,100,4,0,0
gemma3:12b,50,37,8,0
qwen3:14b,75,39,8,100
ministral-3:14b,50,40,1,0
qwen3:14b,100,17,8,100
qwen3:14b,75,37,7,0
gemma3:12b,100,62,8,0
ministral-3:14b,25,18,6,0
gemma3:12b,100,60,7,0
ministral-3:14b,75,67,6,0
gemma3:12b,100,10,0,100
gemma3:12b,50,29,8,0
ministral-3:14b,50,33,1,100
ministral-3:14b,25,13,2,0
qwen3:14b,100,19,1,100
gemma3:12b,25,14,5,100
qwen3:14b,75,24,9,100
qwen3:14b,50,23,8,0
gemma3:12b,50,16,1,0
qwen3:14b,75,6,9,100
gemma3:12b,100,87,0,100
qwen3:14b,100,88,5,0
ministral-3:14b,100,80,9,0
gemma3:12b,75,29,0,0
ministral-3:14b,75,27,9,100
qwen3:14b,50,41,0,100
qwen3:14b,75,11,2,0
gemma3:12b,75,65,1,0
ministral-3:14b,100,79,1,0
qwen3:14b,100,15,6,100
ministral-3:14b,25,19,1,0
gemma3:12b,100,2,6,0
ministral-3:14b,75,15,7,0
ministral-3:14b,50,14,4,0
gemma3:12b,75,69,2,0
gemma3:12b,50,33,3,0
gemma3:12b,75,1,1,0
qwen3:14b,50,17,0,100
gemma3:12b,100,31,9,0
qwen3:14b,100,25,0,0
qwen3:14b,50,16,5,0
ministral-3:14b,25,5,2,0
gemma3:12b,75,10,5,100
qwen3:14b,100,75,5,0
ministral-3:14b,100,59,7,0
gemma3:12b,75,44,2,100
qwen3:14b,100,82,5,0
ministral-3:14b,10,5,9,100
qwen3:14b,100,94,5,0
qwen3:14b,25,8,7,0
ministral-3:14b,1,0,3,0
ministral-3:14b,100,16,7,0
ministral-3:14b,75,5,5,0
ministral-3:14b,25,18,7,0
qwen3:14b,100,20,0,0
gemma3:12b,50,23,6,100
ministral-3:14b,75,17,9,0
gemma3:12b,100,6,1,0
gemma3:12b,100,27,4,0
ministral-3:14b,75,3,1,0
gemma3:12b,100,1,8,0
gemma3:12b,100,20,0,100
gemma3:12b,100,53,7,0
ministral-3:14b,100,97,5,0
ministral-3:14b,100,88,1,0
ministral-3:14b,50,14,7,0
ministral-3:14b,75,47,1,0
ministral-3:14b,75,16,7,100
qwen3:14b,75,51,0,100
ministral-3:14b,100,51,1,0
ministral-3:14b,100,87,2,0
gemma3:12b,10,6,9,100
ministral-3:14b,100,74,5,100
ministral-3:14b,100,95,4,100
gemma3:12b,100,25,2,0
gemma3:12b,100,45,6,0
ministral-3:14b,75,58,1,0
qwen3:14b,100,95,6,0
ministral-3:14b,10,1,5,100
ministral-3:14b,10,6,0,0
ministral-3:14b,50,8,6,0
qwen3:14b,100,3,6,100
qwen3:14b,75,57,5,100
ministral-3:14b,50,13,2,0
gemma3:12b,75,21,8,0
gemma3:12b,75,48,2,0
gemma3:12b,50,14,3,0
ministral-3:14b,100,1,0,0
gemma3:12b,100,16,6,0
qwen3:14b,75,29,0,0
gemma3:12b,50,25,0,100
ministral-3:14b,75,35,8,100
qwen3:14b,75,2,6,100
qwen3:14b,75,44,9,100
gemma3:12b,75,24,4,0
ministral-3:14b,75,55,2,100
qwen3:14b,75,44,8,0
gemma3:12b,100,15,4,0
gemma3:12b,100,24,5,100
qwen3:14b,75,53,1,0
gemma3:12b,100,58,8,0
gemma3:12b,75,51,8,0
gemma3:12b,25,4,8,0
gemma3:12b,100,32,6,0
gemma3:12b,100,22,6,0
ministral-3:14b,75,53,3,0
ministral-3:14b,25,1,2,0
ministral-3:14b,100,96,6,0
ministral-3:14b,25,6,5,0
gemma3:12b,100,37,2,0
gemma3:12b,100,30,2,0
gemma3:12b,50,3,7,0
gemma3:12b,75,19,2,0
qwen3:14b,100,70,1,0
gemma3:12b,100,74,2,0
ministral-3:14b,100,38,1,0
ministral-3:14b,50,19,4,0
ministral-3:14b,100,13,2,0
gemma3:12b,25,15,2,100
gemma3:12b,100,19,7,0
gemma3:12b,100,45,5,100
qwen3:14b,100,7,6,100
qwen3:14b,75,5,4,100
gemma3:12b,100,41,0,100
ministral-3:14b,25,5,9,100
gemma3:12b,75,71,4,100
qwen3:14b,100,41,5,100
ministral-3:14b,25,2,0,0
gemma3:12b,50,10,7,0
ministral-3:14b,50,32,9,100
ministral-3:14b,25,4,9,0
ministral-3:14b,100,98,1,0
qwen3:14b,100,36,0,100
qwen3:14b,50,7,5,0
qwen3:14b,100,62,1,100
ministral-3:14b,100,85,4,0
gemma3:12b,100,91,0,0
gemma3:12b,50,37,2,0
qwen3:14b,25,21,8,100
ministral-3:14b,50,31,0,0
gemma3:12b,75,1,9,0
qwen3:14b,50,2,9,100
gemma3:12b,100,42,6,0
ministral-3:14b,10,1,3,0
gemma3:12b,100,23,8,0
gemma3:12b,50,19,1,0
qwen3:14b,50,10,3,100
qwen3:14b,100,56,0,100
qwen3:14b,50,9,7,100
ministral-3:14b,75,25,9,0
ministral-3:14b,100,57,0,0
ministral-3:14b,100,40,8,0
gemma3:12b,100,5,2,0
ministral-3:14b,75,11,8,0
ministral-3:14b,100,35,4,0
gemma3:12b,50,18,0,0
ministral-3:14b,50,7,8,0
qwen3:14b,50,6,0,100
qwen3:14b,50,13,9,0
qwen3:14b,100,56,7,100
ministral-3:14b,25,5,4,0
ministral-3:14b,75,10,3,0
qwen3:14b,100,6,7,0
ministral-3:14b,100,33,2,0
gemma3:12b,50,26,5,0
qwen3:14b,100,70,6,100
ministral-3:14b,75,23,2,0
gemma3:12b,100,77,9,0
qwen3:14b,100,27,2,100
gemma3:12b,75,24,8,0
qwen3:14b,100,71,9,0
ministral-3:14b,75,5,3,0
qwen3:14b,25,2,4,100
ministral-3:14b,100,27,1,0
qwen3:14b,100,20,6,100
qwen3:14b,25,12,0,100
qwen3:14b,75,45,1,0
ministral-3:14b,100,43,3,0
ministral-3:14b,100,24,6,0
gemma3:12b,75,35,4,100
qwen3:14b,50,36,3,100
ministral-3:14b,100,59,0,0
ministral-3:14b,50,21,3,0
qwen3:14b,10,8,1,0
ministral-3:14b,50,36,8,0
qwen3:14b,10,4,3,0
gemma3:12b,50,30,3,0
ministral-3:14b,75,23,9,0
qwen3:14b,75,70,3,0
qwen3:14b,75,47,0,100
ministral-3:14b,100,10,3,0
qwen3:14b,75,34,6,100
gemma3:12b,100,7,4,0
qwen3:14b,75,18,6,100
ministral-3:14b,50,6,4,0
ministral-3:14b,50,20,3,0
ministral-3:14b,50,24,2,0
qwen3:14b,100,34,0,100
gemma3:12b,100,72,0,100
ministral-3:14b,50,27,6,0
ministral-3:14b,25,0,7,0
ministral-3:14b,25,17,4,100
qwen3:14b,75,57,1,0
qwen3:14b,50,14,4,100
qwen3:14b,100,48,5,0
qwen3:14b,10,9,3,0
ministral-3:14b,100,35,7,0
qwen3:14b,100,7,9,0
gemma3:12b,75,61,3,0
ministral-3:14b,10,1,9,0
qwen3:14b,100,42,5,0
qwen3:14b,100,72,1,100
gemma3:12b,50,9,2,0
ministral-3:14b,10,4,7,0
gemma3:12b,100,46,0,100
qwen3:14b,100,73,4,100
gemma3:12b,75,18,2,0
qwen3:14b,100,8,0,100
gemma3:12b,100,95,1,0
qwen3:14b,75,72,9,0
ministral-3:14b,75,48,6,0
ministral-3:14b,100,54,4,0
ministral-3:14b,25,5,5,0
qwen3:14b,25,24,9,100
ministral-3:14b,25,21,6,0
gemma3:12b,100,56,4,0
gemma3:12b,100,5,6,0
gemma3:12b,25,12,4,100
qwen3:14b,100,47,0,0
qwen3:14b,100,65,9,0
qwen3:14b,75,32,9,100
qwen3:14b,100,76,4,100
ministral-3:14b,50,43,9,100
ministral-3:14b,25,24,7,0
gemma3:12b,100,95,0,100
ministral-3:14b,100,18,9,100
gemma3:12b,75,12,0,0
gemma3:12b,100,27,7,0
qwen3:14b,100,10,7,100
ministral-3:14b,75,61,4,0
gemma3:12b,25,8,6,0
qwen3:14b,75,18,5,0
gemma3:12b,50,26,8,0
gemma3:12b,75,13,3,0
gemma3:12b,100,35,0,100
gemma3:12b,100,1,6,100
ministral-3:14b,75,11,4,0
ministral-3:14b,50,3,8,0
qwen3:14b,75,9,2,0
qwen3:14b,100,83,1,100
ministral-3:14b,75,69,1,0
qwen3:14b,10,8,3,0
gemma3:12b,50,34,2,0
gemma3:12b,75,25,0,0
gemma3:12b,50,23,0,100
gemma3:12b,75,4,9,0
gemma3:12b,75,3,4,0
gemma3:12b,100,94,8,0
qwen3:14b,100,51,6,100
gemma3:12b,50,49,2,0
qwen3:14b,75,59,5,100
ministral-3:14b,75,36,2,0
gemma3:12b,100,29,1,100
ministral-3:14b,100,66,4,0
qwen3:14b,50,30,7,100
gemma3:12b,75,21,4,0
ministral-3:14b,100,62,6,0
gemma3:12b,100,19,6,0
gemma3:12b,100,71,2,0
ministral-3:14b,100,22,4,0
qwen3:14b,75,54,8,100
ministral-3:14b,100,98,0,0
gemma3:12b,100,62,4,0
ministral-3:14b,100,2,7,100
ministral-3:14b,100,40,2,0
ministral-3:14b,25,5,1,0
qwen3:14b,100,97,8,100
qwen3:14b,50,19,9,0
qwen3:14b,75,68,2,100
gemma3:12b,50,5,1,0
qwen3:14b,100,54,8,100
qwen3:14b,25,15,6,0
gemma3:12b,100,72,4,100
ministral-3:14b,100,72,2,0
gemma3:12b,75,57,2,0
gemma3:12b,50,7,2,0
qwen3:14b,75,33,7,100
ministral-3:14b,100,9,2,0
gemma3:12b,25,8,5,100
ministral-3:14b,75,16,0,0
ministral-3:14b,50,28,6,0
qwen3:14b,50,23,6,0
gemma3:12b,10,1,6,0
ministral-3:14b,100,61,3,0
qwen3:14b,100,91,3,0
gemma3:12b,100,71,8,0
gemma3:12b,100,56,6,0
ministral-3:14b,25,22,4,0
gemma3:12b,50,38,4,0
qwen3:14b,50,36,4,100
qwen3:14b,75,21,1,0
qwen3:14b,100,59,3,100
qwen3:14b,50,33,8,0
ministral-3:14b,100,36,0,0
gemma3:12b,50,36,8,100
ministral-3:14b,75,4,5,0
ministral-3:14b,25,12,3,0
qwen3:14b,100,47,2,0
qwen3:14b,100,53,0,0
gemma3:12b,100,95,9,100
gemma3:12b,25,9,9,100
qwen3:14b,100,42,2,100
qwen3:14b,100,0,9,100
gemma3:12b,100,41,5,0
gemma3:12b,75,34,1,0
qwen3:14b,50,31,2,0
gemma3:12b,100,65,0,100
ministral-3:14b,25,6,6,0
qwen3:14b,100,62,7,0
qwen3:14b,100,85,4,100
qwen3:14b,100,66,2,100
ministral-3:14b,100,99,7,0
gemma3:12b,100,80,9,100
qwen3:14b,100,41,6,100
qwen3:14b,50,7,2,0
qwen3:14b,100,87,5,100
gemma3:12b,50,42,5,0
gemma3:12b,75,40,9,0
qwen3:14b,25,16,2,100
ministral-3:14b,75,53,1,0
ministral-3:14b,50,48,4,0
ministral-3:14b,100,6,7,0
qwen3:14b,75,17,0,0
ministral-3:14b,75,63,0,0
qwen3:14b,50,21,5,0
qwen3:14b,100,62,6,0
gemma3:12b,75,22,6,100
gemma3:12b,75,2,7,0
ministral-3:14b,75,30,0,0
ministral-3:14b,75,19,8,0
gemma3:12b,75,46,1,0
gemma3:12b,100,97,7,0
gemma3:12b,10,1,4,0
ministral-3:14b,50,28,3,0
ministral-3:14b,50,10,0,0
ministral-3:14b,75,8,4,0
ministral-3:14b,100,81,4,0
ministral-3:14b,75,54,8,0
qwen3:14b,75,57,6,0
gemma3:12b,100,20,9,0
ministral-3:14b,75,50,9,0
ministral-3:14b,10,0,9,100
ministral-3:14b,50,30,2,0
qwen3:14b,25,22,2,100
qwen3:14b,100,99,1,100
qwen3:14b,75,61,2,0
qwen3:14b,50,47,6,0
gemma3:12b,75,58,4,100
ministral-3:14b,75,42,3,0
qwen3:14b,100,96,3,0
ministral-3:14b,100,46,1,0
ministral-3:14b,100,18,8,0
gemma3:12b,100,15,3,100
gemma3:12b,75,48,5,0
ministral-3:14b,75,33,2,100
qwen3:14b,75,25,3,100
gemma3:12b,25,0,8,100
qwen3:14b,100,76,0,0
ministral-3:14b,100,96,2,0
ministral-3:14b,50,25,0,0
ministral-3:14b,50,10,2,0
ministral-3:14b,100,76,5,0
ministral-3:14b,75,57,0,0
gemma3:12b,75,73,8,0
qwen3:14b,100,80,2,100
qwen3:14b,25,19,7,0
qwen3:14b,100,35,9,0
gemma3:12b,100,52,0,100
qwen3:14b,100,74,3,0
qwen3:14b,75,12,8,100
qwen3:14b,50,45,8,0
qwen3:14b,100,39,5,100
gemma3:12b,10,4,4,0
ministral-3:14b,50,22,8,0
gemma3:12b,75,9,8,0
gemma3:12b,100,64,1,100
ministral-3:14b,75,74,0,0
gemma3:12b,100,8,9,100
qwen3:14b,75,37,4,100
ministral-3:14b,50,40,8,0
ministral-3:14b,25,5,0,0
qwen3:14b,100,51,5,0
gemma3:12b,50,48,1,0
ministral-3:14b,75,25,1,0
qwen3:14b,50,10,6,0
gemma3:12b,50,26,6,100
gemma3:12b,50,45,9,0
ministral-3:14b,10,9,3,0
gemma3:12b,50,25,6,0
ministral-3:14b,75,35,6,0
ministral-3:14b,100,17,8,0
ministral-3:14b,100,96,1,0
qwen3:14b,75,38,6,100
gemma3:12b,100,53,3,0
ministral-3:14b,100,80,0,0
ministral-3:14b,10,3,2,0
qwen3:14b,25,22,0,100
gemma3:12b,100,79,4,0
ministral-3:14b,100,50,2,100
gemma3:12b,50,10,0,0
qwen3:14b,100,9,7,100
qwen3:14b,75,20,4,100
qwen3:14b,100,36,8,100
gemma3:12b,100,36,2,0
gemma3:12b,75,17,7,0
ministral-3:14b,50,27,3,0
ministral-3:14b,100,30,5,0
gemma3:12b,25,3,4,100
gemma3:12b,50,23,9,100
qwen3:14b,50,29,3,100
qwen3:14b,100,32,7,100
qwen3:14b,75,12,0,100
qwen3:14b,100,69,6,100
qwen3:14b,25,16,6,100
gemma3:12b,75,27,9,0
ministral-3:14b,25,0,3,0
gemma3:12b,100,4,1,100
gemma3:12b,100,28,0,100
qwen3:14b,75,46,3,100
ministral-3:14b,10,0,8,100
gemma3:12b,75,50,8,0
ministral-3:14b,100,53,1,0
gemma3:12b,100,42,2,0
ministral-3:14b,50,0,8,0
qwen3:14b,75,2,7,0
gemma3:12b,25,7,7,100
qwen3:14b,50,37,0,100
qwen3:14b,75,51,5,100
qwen3:14b,100,99,7,0
gemma3:12b,50,1,0,100
gemma3:12b,50,25,4,0
qwen3:14b,100,37,3,100
gemma3:12b,75,49,5,0
ministral-3:14b,50,19,0,0
ministral-3:14b,100,13,4,0
ministral-3:14b,100,7,4,100
ministral-3:14b,50,13,4,0
qwen3:14b,75,34,3,100
ministral-3:14b,75,3,5,0
qwen3:14b,50,26,8,100
qwen3:14b,25,8,9,100
gemma3:12b,75,65,4,100
qwen3:14b,25,1,7,0
ministral-3:14b,100,77,4,100
qwen3:14b,100,34,5,0
ministral-3:14b,100,76,7,100
gemma3:12b,75,69,3,100
qwen3:14b,100,58,6,100
gemma3:12b,50,14,7,100
qwen3:14b,25,1,1,0
gemma3:12b,50,47,7,0
ministral-3:14b,75,20,9,0
gemma3:12b,100,39,9,0
gemma3:12b,75,62,7,0
ministral-3:14b,75,64,0,0
ministral-3:14b,100,71,3,0
gemma3:12b,75,36,8,0
gemma3:12b,100,54,5,100
ministral-3:14b,50,20,0,0
gemma3:12b,100,18,7,0
qwen3:14b,100,6,4,0
ministral-3:14b,100,25,0,0
ministral-3:14b,75,45,8,0
qwen3:14b,75,13,7,100
gemma3:12b,50,40,8,0
qwen3:14b,50,41,9,100
ministral-3:14b,100,75,2,0
ministral-3:14b,50,15,0,0
qwen3:14b,50,10,4,0
gemma3:12b,100,94,2,0
qwen3:14b,75,22,8,100
ministral-3:14b,25,22,0,0
ministral-3:14b,100,3,6,0
gemma3:12b,100,41,2,100
ministral-3:14b,100,67,6,0
ministral-3:14b,100,28,0,0
ministral-3:14b,50,8,4,0
gemma3:12b,75,45,7,0
gemma3:12b,100,19,9,0
qwen3:14b,100,9,4,0
ministral-3:14b,100,4,9,0
ministral-3:14b,100,37,0,0
ministral-3:14b,75,69,9,0
ministral-3:14b,100,4,1,0
qwen3:14b,75,41,2,0
ministral-3:14b,10,7,5,0
gemma3:12b,75,72,4,100
ministral-3:14b,75,38,4,100
gemma3:12b,100,58,3,0
ministral-3:14b,50,4,9,0
qwen3:14b,10,7,9,0
qwen3:14b,75,19,1,100
ministral-3:14b,100,60,7,0
qwen3:14b,25,12,2,100
ministral-3:14b,100,16,2,100
qwen3:14b,75,57,3,100
ministral-3:14b,10,6,7,0
ministral-3:14b,100,26,0,0
gemma3:12b,100,41,4,0
qwen3:14b,75,59,2,0
ministral-3:14b,75,44,1,0
gemma3:12b,50,0,3,0
qwen3:14b,100,11,1,100
ministral-3:14b,100,30,4,0
ministral-3:14b,75,10,7,0
qwen3:14b,75,1,6,100
ministral-3:14b,75,48,1,0
ministral-3:14b,100,60,9,0
gemma3:12b,100,30,1,100
qwen3:14b,75,37,3,100
qwen3:14b,75,31,0,100
qwen3:14b,75,33,8,0
ministral-3:14b,75,10,4,0
qwen3:14b,75,6,5,100
gemma3:12b,100,88,8,0
ministral-3:14b,75,59,7,0
gemma3:12b,100,64,3,0
gemma3:12b,100,5,1,0
qwen3:14b,100,45,4,100
gemma3:12b,75,64,0,0
gemma3:12b,100,46,6,0
ministral-3:14b,75,21,6,0
gemma3:12b,100,52,2,0
gemma3:12b,75,5,2,0
gemma3:12b,100,23,1,100
gemma3:12b,100,77,8,0
qwen3:14b,75,24,2,0
qwen3:14b,100,61,9,0
gemma3:12b,25,6,4,100
ministral-3:14b,100,70,6,100
ministral-3:14b,75,55,4,100
qwen3:14b,75,59,1,0
gemma3:12b,75,49,0,0
qwen3:14b,75,69,3,100
gemma3:12b,100,62,1,0
qwen3:14b,100,73,7,0
qwen3:14b,75,45,8,100
gemma3:12b,100,71,0,100
qwen3:14b,50,0,9,100
qwen3:14b,75,19,5,0
qwen3:14b,100,50,2,100
ministral-3:14b,100,6,4,0
qwen3:14b,10,5,8,0
gemma3:12b,75,49,8,0
ministral-3:14b,100,81,3,0
gemma3:12b,50,42,6,0
gemma3:12b,75,10,6,0
ministral-3:14b,10,2,7,0
gemma3:12b,50,39,1,0
ministral-3:14b,10,3,6,0
ministral-3:14b,100,45,2,100
ministral-3:14b,100,67,7,100
ministral-3:14b,10,1,7,100
ministral-3:14b,75,60,5,100
gemma3:12b,50,17,2,0
qwen3:14b,75,17,7,0
gemma3:12b,75,30,7,100
gemma3:12b,75,45,0,0
ministral-3:14b,100,54,3,100
qwen3:14b,75,51,4,0
ministral-3:14b,50,33,4,0
qwen3:14b,100,83,9,0
gemma3:12b,75,54,8,0
qwen3:14b,100,91,9,0
gemma3:12b,100,98,9,100
gemma3:12b,50,15,1,0
gemma3:12b,100,60,4,0
gemma3:12b,75,43,8,0
ministral-3:14b,100,64,2,0
qwen3:14b,75,47,4,100
ministral-3:14b,50,22,9,0
ministral-3:14b,100,90,5,0
gemma3:12b,100,52,9,0
qwen3:14b,100,37,2,0
qwen3:14b,25,12,8,0
qwen3:14b,75,47,6,100
qwen3:14b,75,68,1,0
qwen3:14b,75,69,9,0
qwen3:14b,100,55,9,0
ministral-3:14b,100,69,2,0
gemma3:12b,75,59,7,0
gemma3:12b,100,69,3,0
ministral-3:14b,75,3,4,0
qwen3:14b,50,37,1,0
qwen3:14b,75,68,8,100
qwen3:14b,100,52,6,0
ministral-3:14b,100,93,0,100
gemma3:12b,75,30,3,100
gemma3:12b,25,8,0,0
gemma3:12b,25,0,2,100
gemma3:12b,100,71,6,0
gemma3:12b,75,8,6,0
gemma3:12b,100,20,1,100
qwen3:14b,100,44,6,100
qwen3:14b,75,55,9,0
gemma3:12b,75,64,4,100
qwen3:14b,75,4,6,100
gemma3:12b,75,32,9,0
ministral-3:14b,25,10,8,0
gemma3:12b,50,8,6,0
gemma3:12b,50,3,8,0
gemma3:12b,75,67,8,0
gemma3:12b,100,94,7,0
gemma3:12b,50,49,7,0
qwen3:14b,100,73,1,100
qwen3:14b,25,24,2,100
gemma3:12b,50,5,4,0
gemma3:12b,50,44,3,0
qwen3:14b,100,40,5,100
gemma3:12b,75,60,4,100
qwen3:14b,50,22,2,0
qwen3:14b,50,13,5,100
gemma3:12b,50,20,8,0
ministral-3:14b,100,40,3,0
ministral-3:14b,25,23,7,0
ministral-3:14b,100,38,2,100
ministral-3:14b,100,12,1,0
qwen3:14b,75,53,2,0
ministral-3:14b,75,52,6,0
ministral-3:14b,50,22,3,0
gemma3:12b,50,24,8,0
gemma3:12b,50,40,6,0
ministral-3:14b,100,22,6,0
ministral-3:14b,75,22,5,0
ministral-3:14b,100,25,6,0
ministral-3:14b,50,3,1,0
qwen3:14b,100,78,5,100
ministral-3:14b,100,43,6,0
gemma3:12b,100,45,7,0
qwen3:14b,100,49,0,0
gemma3:12b,75,46,7,0
gemma3:12b,50,12,5,0
gemma3:12b,75,66,1,0
gemma3:12b,50,20,6,0
gemma3:12b,50,17,5,0
gemma3:12b,100,33,7,100
gemma3:12b,100,96,1,0
qwen3:14b,100,32,0,0
ministral-3:14b,25,2,8,0
gemma3:12b,50,42,4,0
gemma3:12b,100,90,2,0
gemma3:12b,25,1,5,100
gemma3:12b,50,32,4,0
qwen3:14b,25,24,4,100
qwen3:14b,100,52,5,0
ministral-3:14b,100,37,1,0
ministral-3:14b,75,41,5,0
ministral-3:14b,75,60,1,0
ministral-3:14b,100,23,6,0
qwen3:14b,75,64,5,100
ministral-3:14b,75,73,0,0
gemma3:12b,75,74,8,0
gemma3:12b,25,14,3,100
ministral-3:14b,50,27,4,0
qwen3:14b,50,31,8,0
qwen3:14b,75,66,1,100
qwen3:14b,25,7,3,100
ministral-3:14b,100,98,4,0
qwen3:14b,75,14,8,0
gemma3:12b,75,35,5,0
